,Item,Location,Transaction.Date,Quantity,Price.Per.Unit,Transaction.ID,Total.Spent,Payment.Method
8634,Cake,In-store,6/15/2023,5,3,TXN_2069068,FALSE,Cash
8635,black forest,In-store,11/13/2023,2,5,TXN_7010812,FALSE,Digital Wallet
8636,Salad,Takeaway,06-06-2023,4,5,TXN_6411385,FALSE,Cash
8637,Sandwich,In-store,12/30/2023,5,4,TXN_4375698,FALSE,Credit Card
8638,Tea,In-store,5/14/2023,5,5,TXN_4768744,FALSE,Cash
8639,Tea,Takeaway,11/18/2023,4,5,TXN_5260646,TRUE,Cash
8640,Juice,In-store,12/27/2023,4,3,TXN_2393219,FALSE,Digital Wallet
8641,Juice,Takeaway,5/20/2023,1,3,TXN_4544172,TRUE,Digital Wallet
8642,Sandwich,In-store,9/23/2023,5,4,TXN_1180623,FALSE,Cash
8643,Salad,In-Store,11/16/2023,4,5,TXN_8275137,FALSE,Cash
8644,Smoothie,In-Store,07-03-2023,3,4,TXN_3758861,FALSE,Credit Card
8645,Salad,Takeaway,8/25/2023,1,5,TXN_6279736,TRUE,Cash
8646,Cookie,In-store,01-07-2023,1,1,TXN_8661276,FALSE,Digital Wallet
8647,Sandwich,In-store,11-09-2023,4,4,TXN_5974796,FALSE,Cash
8648,Cookie,In-store,1/15/2023,5,1,TXN_9880967,TRUE,Credit Card
8649,Salad,In-store,04-10-2023,2,5,TXN_5452978,FALSE,Cash
8650,hot chocolate,In-store,6/15/2023,1,5,TXN_7231153,TRUE,Cash
8651,Cake,Takeaway,08-04-2023,2,3,TXN_6455517,TRUE,Cash
8652,black forest,Takeaway,12-05-2023,3,3,TXN_4038488,TRUE,Credit Card
8653,Coffee,Takeaway,08-05-2023,1,2,TXN_3933290,FALSE,Cash
8654,Juice,Takeaway,06-07-2023,1,3,TXN_9655661,TRUE,Digital Wallet
8655,hot chocolate,Takeaway,01-08-2023,2,3,TXN_7932830,TRUE,Cash
8656,Cookie,Takeaway,12/31/2023,3,1,TXN_1931190,TRUE,Credit Card
8657,fresh juice,Takeaway,9/24/2023,1,5,TXN_8633758,TRUE,Credit Card
8658,Smoothie,Takeaway,7/19/2023,3,4,TXN_4887189,FALSE,Cash
8659,Coffee,Takeaway,12-02-2023,1,2,TXN_7687146,FALSE,Digital Wallet
8660,Tea,Takeaway,01-11-2023,1,5,TXN_9728414,TRUE,Credit Card
8661,Cookie,In-Store,05-01-2023,1,1,TXN_3081950,FALSE,Digital Wallet
8662,Cake,In-store,9/21/2023,4,3,TXN_7589318,FALSE,Cash
8663,Sandwich,Takeaway,02-10-2023,3,4,TXN_9452972,FALSE,Digital Wallet
8664,Juice,Takeaway,3/27/2023,5,3,TXN_9299563,FALSE,Credit Card
8665,fresh juice,Takeaway,1/27/2023,3,2,TXN_2273499,TRUE,Cash
8666,Cake,Takeaway,09-02-2023,2,3,TXN_3374343,TRUE,Cash
8667,Cake,Takeaway,01-11-2023,2,3,TXN_8732269,TRUE,Credit Card
8668,Coffee,Takeaway,10-04-2023,5,3,TXN_6763296,FALSE,Cash
8669,Salad,In-store,09-08-2023,3,5,TXN_3758250,FALSE,Cash
8670,Cake,Takeaway,01-09-2023,5,5,TXN_7764304,TRUE,Credit Card
8671,Cookie,Takeaway,7/24/2023,3,1,TXN_8697749,TRUE,Cash
8672,fresh juice,Takeaway,9/19/2023,3,4,TXN_6904247,FALSE,Credit Card
8673,Cookie,Takeaway,5/26/2023,2,1,TXN_6027798,FALSE,Digital Wallet
8674,Salad,Takeaway,4/14/2023,2,5,TXN_4482692,FALSE,Gpay
8675,Coffee,Takeaway,5/19/2023,4,2,TXN_8196921,TRUE,Credit Card
8676,Coffee,Takeaway,9/23/2023,4,2,TXN_9289408,TRUE,Digital Wallet
8677,Juice,Takeaway,3/31/2023,5,5,TXN_3771902,FALSE,Cash
8678,Salad,In-store,09-07-2023,1,5,TXN_8506937,FALSE,Cash
8679,hot chocolate,Takeaway,09-01-2023,3,1,TXN_6706566,TRUE,Cash
8680,Smoothie,Takeaway,12-07-2023,5,4,TXN_6217375,FALSE,Cash
8681,Tea,In-store,3/27/2023,4,5,TXN_3779320,TRUE,Credit Card
8682,Juice,Takeaway,4/16/2023,3,3,TXN_2894525,TRUE,Gpay
8683,Salad,Takeaway,09-05-2023,4,5,TXN_9789876,FALSE,Cash
8684,Sandwich,Takeaway,12-05-2023,3,4,TXN_9129403,FALSE,Credit Card
8685,Sandwich,Takeaway,12/18/2023,4,4,TXN_2944325,FALSE,Cash
8686,Smoothie,Takeaway,5/14/2023,4,4,TXN_5591155,FALSE,Cash
8687,Cookie,In-store,6/23/2023,5,1,TXN_6532832,TRUE,Cash
8688,Juice,Takeaway,10-01-2023,5,3,TXN_5992166,FALSE,Cash
8689,Coffee,Takeaway,2/18/2023,3,2,TXN_6895165,TRUE,Credit Card
8690,Juice,Takeaway,9/30/2023,5,3,TXN_3410147,TRUE,Cash
8691,Smoothie,Takeaway,8/29/2023,5,4,TXN_6269306,FALSE,Credit Card
8692,Sandwich,In-store,12/19/2023,2,4,TXN_2132747,TRUE,Cash
8693,Smoothie,Takeaway,11/20/2023,4,4,TXN_6241505,FALSE,Cash
8694,Smoothie,Takeaway,1/30/2023,5,4,TXN_7965585,FALSE,Cash
8695,Salad,Takeaway,2/24/2023,2,5,TXN_1950063,FALSE,Cash
8696,Coffee,Takeaway,02-03-2023,2,2,TXN_4682737,TRUE,Cash
8697,hot chocolate,In-Store,09-05-2023,3,5,TXN_4376376,FALSE,Digital Wallet
8698,Cake,Takeaway,7/13/2023,1,3,TXN_9061471,TRUE,Digital Wallet
8699,black forest,In-store,12-03-2023,3,4,TXN_8932070,FALSE,Digital Wallet
8700,Smoothie,In-store,05-02-2023,3,4,TXN_8410979,FALSE,Digital Wallet
8701,Sandwich,Takeaway,10-03-2023,3,4,TXN_3710523,FALSE,Digital Wallet
8702,Juice,In-store,12-04-2023,5,3,TXN_8014289,FALSE,Digital Wallet
8703,Juice,Takeaway,07-03-2023,3,3,TXN_1888294,TRUE,Cash
8704,fresh juice,Takeaway,08-03-2023,1,2,TXN_8628615,FALSE,Credit Card
8705,Smoothie,In-store,09-10-2023,2,4,TXN_2648236,TRUE,Credit Card
8706,Tea,In-Store,8/13/2023,2,5,TXN_1837817,TRUE,Cash
8707,black forest,Takeaway,02-02-2023,3,5,TXN_8467229,TRUE,Cash
8708,Salad,Takeaway,1/21/2023,2,5,TXN_4197575,FALSE,Credit Card
8709,Tea,In-store,08-09-2023,1,5,TXN_5863650,TRUE,Digital Wallet
8710,hot chocolate,Takeaway,3/28/2023,3,3,TXN_7371295,TRUE,Cash
8711,Juice,Takeaway,09-07-2023,4,3,TXN_1292476,FALSE,Digital Wallet
8712,Coffee,Takeaway,11/16/2023,5,2,TXN_4872708,FALSE,Cash
8713,Coffee,Takeaway,3/27/2023,1,2,TXN_1299936,FALSE,Cash
8714,Smoothie,Takeaway,10-06-2023,5,4,TXN_2199236,FALSE,Cash
8715,Cookie,Takeaway,11-11-2023,4,1,TXN_1311237,TRUE,Credit Card
8716,Juice,Takeaway,10/20/2023,1,3.394257204,TXN_9265423,TRUE,Cash
8717,Salad,Takeaway,1/25/2023,1,5,TXN_5808749,TRUE,Cash
8718,Sandwich,Takeaway,2/15/2023,5,4,TXN_7677646,FALSE,Cash
8719,Smoothie,Takeaway,3/31/2023,5,4,TXN_3894165,FALSE,Credit Card
8720,Cake,Takeaway,03-09-2023,3,3,TXN_5270067,TRUE,Digital Wallet
8721,Tea,Takeaway,01-02-2023,1,5,TXN_9326761,TRUE,Cash
8722,Cake,In-store,02-09-2023,1,3,TXN_2168513,TRUE,Digital Wallet
8723,Sandwich,Takeaway,1/13/2023,1,4,TXN_3947116,TRUE,Cash
8724,Cake,Takeaway,04-06-2023,3,3,TXN_7248722,TRUE,Cash
8725,Smoothie,Takeaway,2/16/2023,3,4,TXN_9989458,FALSE,Cash
8726,Cookie,Takeaway,1/17/2023,5,1,TXN_1850339,TRUE,Cash
8727,Cookie,In-store,02-11-2023,1,1,TXN_9934619,FALSE,Cash
8728,Tea,In-store,8/17/2023,5,5,TXN_4551353,FALSE,Digital Wallet
8729,Sandwich,In-store,10/25/2023,1,4,TXN_6657245,TRUE,Cash
8730,Smoothie,Takeaway,03-12-2023,4,4,TXN_1786141,FALSE,Gpay
8731,Juice,In-store,7/24/2023,1,3,TXN_6405088,TRUE,Cash
8732,black forest,Takeaway,01-06-2023,5,3,TXN_1185003,FALSE,Cash
8733,Cookie,In-store,08-04-2023,3.027276415,1,TXN_4550558,FALSE,Credit Card
8734,black forest,Takeaway,9/21/2023,3,4,TXN_9555291,FALSE,Credit Card
8735,Juice,Takeaway,12-07-2023,2,3,TXN_8571432,TRUE,Cash
8736,Coffee,In-store,11/15/2023,1,2,TXN_6744096,FALSE,Digital Wallet
8737,hot chocolate,Takeaway,06-01-2023,4,4,TXN_8512204,FALSE,Cash
8738,Juice,Takeaway,12/25/2023,2,3,TXN_3485502,TRUE,Cash
8739,Smoothie,In-store,02-06-2023,2,4,TXN_5188843,TRUE,Cash
8740,Cookie,In-store,9/16/2023,1,1,TXN_4821343,FALSE,Credit Card
8741,Coffee,In-store,06-10-2023,1,2,TXN_4988100,FALSE,Digital Wallet
8742,Smoothie,Takeaway,10-10-2023,5,3.394257204,TXN_7791428,FALSE,Digital Wallet
8743,Sandwich,Takeaway,02-11-2023,2,4,TXN_8725610,TRUE,Cash
8744,Tea,In-store,1/22/2023,1,5,TXN_8404563,TRUE,Cash
8745,Salad,Takeaway,10-04-2023,3,5,TXN_8942133,FALSE,Cash
8746,hot chocolate,In-store,10/14/2023,5,5,TXN_1122699,TRUE,Digital Wallet
8747,Juice,Takeaway,5/13/2023,3,3,TXN_9230208,TRUE,Credit Card
8748,hot chocolate,Takeaway,12/13/2023,1,2,TXN_4932916,FALSE,Cash
8749,Smoothie,Takeaway,8/24/2023,5,4,TXN_8980468,FALSE,Cash
8750,Salad,Takeaway,5/26/2023,3,5,TXN_4175635,FALSE,Credit Card
8751,Salad,Takeaway,10-08-2023,2,3.394257204,TXN_2851446,FALSE,Credit Card
8752,Sandwich,In-store,10/23/2023,2,4,TXN_8359693,TRUE,Digital Wallet
8753,Salad,Takeaway,1/25/2023,1,5,TXN_9432268,FALSE,Cash
8754,Coffee,Takeaway,2/13/2023,5,2,TXN_2244902,FALSE,Credit Card
8755,Smoothie,Takeaway,7/24/2023,4,4,TXN_5561958,FALSE,Digital Wallet
8756,Sandwich,In-store,06-01-2023,1,4,TXN_6963106,TRUE,Cash
8757,Coffee,Takeaway,11-08-2023,3,2,TXN_6008133,TRUE,Digital Wallet
8758,Cake,Takeaway,1/29/2023,1,3,TXN_9119194,TRUE,Cash
8759,Cookie,Takeaway,9/17/2023,1,1,TXN_2551074,FALSE,Cash
8760,Coffee,Takeaway,6/24/2023,5,2,TXN_1899827,FALSE,Credit Card
8761,Salad,In-Store,5/16/2023,4,5,TXN_3046572,FALSE,Cash
8762,fresh juice,In-store,12-01-2023,1,4,TXN_6397921,TRUE,Cash
8763,Sandwich,Takeaway,8/23/2023,2,4,TXN_8701063,TRUE,Cash
8764,Tea,Takeaway,02-10-2023,5,5,TXN_9157625,FALSE,Credit Card
8765,Coffee,Takeaway,06-05-2023,1,2,TXN_7865037,FALSE,Digital Wallet
8766,Coffee,Takeaway,07-02-2023,4,2,TXN_8410376,TRUE,Digital Wallet
8767,Coffee,Takeaway,7/15/2023,1,2,TXN_4192665,FALSE,Cash
8768,Cake,In-store,11/29/2023,4,3,TXN_5433077,FALSE,Cash
8769,Tea,Takeaway,10/21/2023,5,5,TXN_1844925,FALSE,Cash
8770,Tea,Takeaway,7/31/2023,1,5,TXN_7215311,TRUE,Cash
8771,Sandwich,Takeaway,11/26/2023,1,4,TXN_8003664,TRUE,Credit Card
8772,Cake,Takeaway,10/23/2023,2,3,TXN_3872616,TRUE,Cash
8773,Smoothie,Takeaway,5/14/2023,3,4,TXN_3659483,FALSE,Cash
8774,Smoothie,Takeaway,3/23/2023,2,4,TXN_1688499,TRUE,Credit Card
8775,Juice,In-store,5/16/2023,4,3,TXN_5632556,TRUE,Digital Wallet
8776,Coffee,In-store,06-04-2023,1,2,TXN_7954416,FALSE,Digital Wallet
8777,Juice,Takeaway,04-12-2023,3,3,TXN_7845656,TRUE,Credit Card
8778,Coffee,In-store,11/18/2023,5,2,TXN_7421687,FALSE,Credit Card
8779,fresh juice,In-store,1/16/2023,2,4,TXN_2444134,TRUE,Credit Card
8780,Cookie,Takeaway,1/14/2023,5,1,TXN_3793672,TRUE,Credit Card
8781,Salad,Takeaway,04-01-2023,4,5,TXN_1903825,FALSE,Digital Wallet
8782,Tea,In-store,08-02-2023,1,5,TXN_4267136,TRUE,Credit Card
8783,Coffee,Takeaway,8/19/2023,4,2,TXN_6281616,TRUE,Cash
8784,Cookie,Takeaway,06-04-2023,4,1,TXN_6567287,TRUE,Digital Wallet
8785,Coffee,Takeaway,1/14/2023,4,2,TXN_3743107,TRUE,Cash
8786,Salad,Takeaway,09-12-2023,3,5,TXN_6739664,FALSE,Cash
8787,Juice,In-store,10/28/2023,1,3,TXN_8343149,FALSE,Digital Wallet
8788,black forest,Takeaway,06-04-2023,5,4,TXN_2376870,FALSE,Digital Wallet
8789,hot chocolate,Takeaway,04-12-2023,1,4,TXN_2025634,TRUE,Cash
8790,Juice,In-store,5/25/2023,2,3,TXN_7187140,TRUE,Credit Card
8791,Coffee,In-store,2/24/2023,1,2,TXN_6988675,FALSE,Cash
8792,Cake,Takeaway,06-10-2023,2,3,TXN_1108326,TRUE,Cash
8793,Salad,In-Store,02-05-2023,1,5,TXN_6544160,TRUE,Credit Card
8794,fresh juice,In-store,06-11-2023,5,3,TXN_3053494,FALSE,Digital Wallet
8795,black forest,Takeaway,03-12-2023,1,3,TXN_9653700,TRUE,Credit Card
8796,Smoothie,In-store,1/29/2023,3,4,TXN_4623303,FALSE,Cash
8797,Salad,In-store,11-06-2023,1,5,TXN_7568175,TRUE,Cash
8798,Smoothie,Takeaway,5/14/2023,2,4,TXN_4968258,TRUE,Cash
8799,Smoothie,Takeaway,11-10-2023,1,4,TXN_8843061,TRUE,Cash
8800,Cookie,Takeaway,7/18/2023,5,1,TXN_5666241,TRUE,Cash
8801,Juice,In-store,10/20/2023,4,3,TXN_7079566,FALSE,Digital Wallet
8802,Smoothie,In-store,6/27/2023,1,4,TXN_3937788,TRUE,Cash
8803,Cake,In-Store,04-11-2023,4,3,TXN_3397034,FALSE,Cash
8804,Salad,Takeaway,2/28/2023,2,5,TXN_8343414,FALSE,Credit Card
8805,Smoothie,Takeaway,4/25/2023,2,4,TXN_4204491,TRUE,Digital Wallet
8806,Cake,In-store,02-03-2023,5,3,TXN_4801327,FALSE,Cash
8807,Sandwich,Takeaway,8/26/2023,4,4,TXN_4276482,FALSE,Cash
8808,Coffee,Takeaway,03-10-2023,1,2,TXN_6025054,FALSE,Credit Card
8809,Salad,In-store,12-10-2023,5,5,TXN_1485725,TRUE,Cash
8810,Coffee,Takeaway,2/17/2023,2,2,TXN_9929033,TRUE,Cash
8811,Cookie,Takeaway,11/26/2023,1,1,TXN_1888706,FALSE,Cash
8812,Juice,Takeaway,11/24/2023,3,3,TXN_7495804,TRUE,Credit Card
8813,Juice,Takeaway,3/17/2023,4,3,TXN_5133476,FALSE,Gpay
8814,Sandwich,Takeaway,7/19/2023,3,3,TXN_5542500,FALSE,Credit Card
8815,Salad,In-store,05-12-2023,5,5,TXN_5895330,TRUE,Cash
8816,Salad,Takeaway,7/20/2023,4,5,TXN_5351447,FALSE,Cash
8817,Cookie,In-store,11/24/2023,2,1,TXN_8505782,FALSE,Cash
8818,fresh juice,Takeaway,03-10-2023,4,3,TXN_8365530,FALSE,Cash
8819,Sandwich,In-store,07-05-2023,1,4,TXN_2357107,TRUE,Cash
8820,Cookie,Takeaway,3/14/2023,2,1,TXN_1371708,FALSE,Cash
8821,black forest,Takeaway,8/26/2023,5,5,TXN_6265785,TRUE,Credit Card
8822,Coffee,Takeaway,4/16/2023,1,2,TXN_6806563,FALSE,Cash
8823,Cookie,In-store,8/25/2023,2,1,TXN_8183734,FALSE,Digital Wallet
8824,Tea,In-store,01-02-2023,1,5,TXN_6882503,TRUE,Cash
8825,Tea,Takeaway,2/21/2023,1,5,TXN_2785654,TRUE,Credit Card
8826,Sandwich,Takeaway,1/21/2023,5,4,TXN_1453579,FALSE,Cash
8827,Coffee,In-store,3/16/2023,4,2,TXN_1121833,TRUE,Credit Card
8828,hot chocolate,In-store,08-09-2023,5,5,TXN_1277989,FALSE,Cash
8829,hot chocolate,Takeaway,9/19/2023,1,1,TXN_8249996,TRUE,Digital Wallet
8830,Sandwich,Takeaway,6/16/2023,5,4,TXN_7471281,FALSE,Cash
8831,Cake,In-store,11/25/2023,2,3,TXN_1512159,TRUE,Credit Card
8832,Salad,Takeaway,05-07-2023,4,5,TXN_4008899,FALSE,Cash
8833,Coffee,Takeaway,9/29/2023,2,2,TXN_4566950,TRUE,Cash
8834,Salad,Takeaway,4/24/2023,4,5,TXN_6648081,FALSE,Cash
8835,Coffee,In-store,07-12-2023,4,2,TXN_5094936,TRUE,Cash
8836,Tea,Takeaway,7/26/2023,3,5,TXN_8154928,TRUE,Credit Card
8837,Coffee,Takeaway,03-01-2023,1,2,TXN_6550707,FALSE,Digital Wallet
8838,Juice,Takeaway,11-07-2023,4,3,TXN_3676019,FALSE,Digital Wallet
8839,Tea,In-store,3/26/2023,5,5,TXN_2486026,FALSE,Digital Wallet
8840,Cookie,Takeaway,11/24/2023,1,1,TXN_9644830,FALSE,Cash
8841,Salad,In-store,12-04-2023,3,5,TXN_3219378,FALSE,Digital Wallet
8842,Cookie,In-store,11/22/2023,1,1,TXN_6372515,FALSE,Digital Wallet
8843,Tea,Takeaway,06-02-2023,2,5,TXN_4692681,TRUE,Cash
8844,Tea,Takeaway,3/18/2023,4,5,TXN_9364172,TRUE,Cash
8845,Salad,In-store,11-05-2023,1,5,TXN_4745933,TRUE,Digital Wallet
8846,Salad,Takeaway,9/26/2023,2,5,TXN_6540267,FALSE,Cash
8847,Coffee,In-store,12/30/2023,4,2,TXN_6994245,TRUE,Digital Wallet
8848,Coffee,Takeaway,02-07-2023,5,2,TXN_8973007,FALSE,Cash
8849,Smoothie,In-Store,8/31/2023,3.027276415,4,TXN_5108183,FALSE,Credit Card
8850,Cookie,Takeaway,03-08-2023,1,1,TXN_8103630,FALSE,Digital Wallet
8851,Tea,Takeaway,01-02-2023,5,5,TXN_2575160,FALSE,Cash
8852,Sandwich,Takeaway,04-04-2023,1,4,TXN_8002309,TRUE,Cash
8853,Sandwich,In-store,9/22/2023,5,4,TXN_3252542,FALSE,Digital Wallet
8854,Juice,Takeaway,7/21/2023,3,3,TXN_4775220,TRUE,Cash
8855,Tea,Takeaway,09-06-2023,4,5,TXN_4413197,TRUE,Digital Wallet
8856,Salad,In-store,1/23/2023,2,5,TXN_1283149,FALSE,Credit Card
8857,Cake,In-store,5/27/2023,5,3,TXN_6822426,FALSE,Digital Wallet
8858,Salad,Takeaway,08-12-2023,4,5,TXN_8210816,FALSE,Digital Wallet
8859,Juice,Takeaway,10-06-2023,4,3,TXN_5896728,FALSE,Digital Wallet
8860,Tea,In-store,9/19/2023,4,5,TXN_4407308,TRUE,Digital Wallet
8861,Juice,Takeaway,12-05-2023,2,3,TXN_7710078,TRUE,Credit Card
8862,Sandwich,In-store,04-12-2023,3,4,TXN_5206046,FALSE,Cash
8863,Juice,In-store,6/27/2023,1,3,TXN_6016707,TRUE,Cash
8864,Cake,Takeaway,09-09-2023,3,3,TXN_7895436,TRUE,Cash
8865,hot chocolate,Takeaway,12-09-2023,4,2,TXN_3600632,TRUE,Cash
8866,Coffee,Takeaway,3/16/2023,3,2,TXN_4565969,TRUE,Cash
8867,Cake,In-store,5/24/2023,4,3.394257204,TXN_7821478,FALSE,Cash
8868,Cake,Takeaway,2/24/2023,1,3,TXN_2971555,TRUE,Cash
8869,Tea,In-store,06-10-2023,4,5,TXN_1465364,TRUE,Digital Wallet
8870,Sandwich,In-store,3/20/2023,1,4,TXN_9664173,TRUE,Cash
8871,fresh juice,In-store,7/28/2023,5,2,TXN_4049270,FALSE,Digital Wallet
8872,Coffee,Takeaway,3/14/2023,5,2,TXN_4731715,FALSE,Cash
8873,Cookie,In-store,7/23/2023,5,1,TXN_3377626,TRUE,Cash
8874,Salad,Takeaway,4/25/2023,1,5,TXN_5753111,TRUE,Credit Card
8875,Smoothie,In-store,04-07-2023,1,4,TXN_2054549,TRUE,Credit Card
8876,Coffee,Takeaway,6/24/2023,1,2,TXN_6996548,FALSE,Credit Card
8877,black forest,Takeaway,8/31/2023,1,2,TXN_6761402,FALSE,Cash
8878,Cake,In-Store,3/16/2023,5,3,TXN_1983842,FALSE,Digital Wallet
8879,Tea,Takeaway,04-12-2023,1,5,TXN_4982165,TRUE,Credit Card
8880,Tea,Takeaway,4/30/2023,5,5,TXN_5679295,FALSE,Cash
8881,Salad,Takeaway,10/30/2023,5,5,TXN_9194266,TRUE,Cash
8882,Coffee,Takeaway,10/26/2023,4,2,TXN_1141920,TRUE,Digital Wallet
8883,Salad,Takeaway,2/24/2023,4,5,TXN_8878500,FALSE,Cash
8884,hot chocolate,In-store,07-08-2023,4,3,TXN_1012349,FALSE,Cash
8885,Smoothie,Takeaway,04-12-2023,2,4,TXN_3811655,TRUE,Cash
8886,Coffee,In-store,01-01-2023,2,2,TXN_1581562,TRUE,Cash
8887,Juice,In-store,1/17/2023,4,3,TXN_6762236,FALSE,Credit Card
8888,Cookie,Takeaway,08-09-2023,5,1,TXN_1041891,TRUE,Cash
8889,fresh juice,Takeaway,10/25/2023,5,2,TXN_6467796,FALSE,Credit Card
8890,hot chocolate,In-store,06-07-2023,2,3,TXN_8701045,TRUE,Cash
8891,black forest,Takeaway,3/31/2023,2,2,TXN_9656325,TRUE,Credit Card
8892,Sandwich,Takeaway,8/29/2023,4,4,TXN_2716560,FALSE,Credit Card
8893,Coffee,In-store,5/18/2023,2,2,TXN_4141941,TRUE,Digital Wallet
8894,fresh juice,Takeaway,8/25/2023,3,5,TXN_4633505,TRUE,Digital Wallet
8895,Juice,Takeaway,4/30/2023,4,3,TXN_5283053,FALSE,Digital Wallet
8896,Sandwich,Takeaway,08-02-2023,3,4,TXN_1054912,FALSE,Cash
8897,Juice,Takeaway,8/18/2023,1,3,TXN_9100081,TRUE,Cash
8898,Smoothie,Takeaway,11-09-2023,2,4,TXN_5129701,TRUE,Credit Card
8899,Salad,In-store,07-01-2023,4,5,TXN_7021592,FALSE,Credit Card
8900,Sandwich,Takeaway,10-01-2023,5,4,TXN_8644119,FALSE,Cash
8901,Smoothie,In-Store,12/22/2023,3,4,TXN_3041142,FALSE,Digital Wallet
8902,Coffee,In-store,12/21/2023,5,2,TXN_5618631,FALSE,Credit Card
8903,Sandwich,Takeaway,12/24/2023,1,4,TXN_6496379,TRUE,Cash
8904,Cookie,Takeaway,8/24/2023,4,1,TXN_1486119,TRUE,Cash
8905,Salad,In-store,1/22/2023,4,5,TXN_2386202,FALSE,Cash
8906,Coffee,Takeaway,04-09-2023,4,2,TXN_6836109,TRUE,Cash
8907,Salad,Takeaway,6/14/2023,5,5,TXN_9190061,TRUE,Cash
8908,Smoothie,Takeaway,3/25/2023,1,4,TXN_1691512,TRUE,Cash
8909,hot chocolate,Takeaway,12-04-2023,5,4,TXN_1059293,FALSE,Credit Card
8910,Tea,In-store,04-12-2023,4,5,TXN_8813052,TRUE,Cash
8911,Salad,Takeaway,10/22/2023,3,5,TXN_2495471,FALSE,Credit Card
8912,Salad,Takeaway,01-04-2023,3,5,TXN_7708201,FALSE,Cash
8913,Tea,Takeaway,7/15/2023,2,5,TXN_2038871,TRUE,Cash
8914,Salad,In-store,1/24/2023,2,5,TXN_7195393,FALSE,Credit Card
8915,Sandwich,In-store,08-07-2023,4,4,TXN_8022892,FALSE,Digital Wallet
8916,Coffee,In-store,10/13/2023,1,2,TXN_4298189,FALSE,Digital Wallet
8917,Sandwich,In-store,07-11-2023,1,4,TXN_4967446,TRUE,Gpay
8918,Tea,Takeaway,08-11-2023,3,5,TXN_3368231,TRUE,Cash
8919,Tea,Takeaway,7/20/2023,5,5,TXN_7353699,FALSE,Digital Wallet
8920,Coffee,Takeaway,2/27/2023,5,2,TXN_6888998,FALSE,Cash
8921,Sandwich,In-store,4/22/2023,3,4,TXN_3541304,FALSE,Cash
8922,Tea,Takeaway,10-07-2023,2,5,TXN_8188818,TRUE,Gpay
8923,Smoothie,In-Store,7/17/2023,1,4,TXN_9431971,TRUE,Credit Card
8924,Coffee,Takeaway,3/28/2023,3,2,TXN_4543742,TRUE,Digital Wallet
8925,Cake,In-store,06-04-2023,2,3,TXN_5961027,TRUE,Cash
8926,Salad,Takeaway,3/22/2023,5,5,TXN_1807140,TRUE,Cash
8927,Juice,In-store,4/14/2023,4,3,TXN_3007866,FALSE,Credit Card
8928,Smoothie,In-store,10-06-2023,5,4,TXN_6779377,FALSE,Cash
8929,Coffee,Takeaway,2/14/2023,3,2,TXN_7053830,TRUE,Digital Wallet
8930,Cake,In-Store,06-04-2023,1,3.394257204,TXN_3660048,TRUE,Credit Card
8931,Tea,In-Store,8/29/2023,2,5,TXN_6522299,TRUE,Cash
8932,Cake,In-store,04-12-2023,5,3,TXN_5811766,FALSE,Digital Wallet
8933,Cookie,In-store,08-07-2023,1,1,TXN_2848421,FALSE,Digital Wallet
8934,hot chocolate,In-store,06-12-2023,1,4,TXN_4935533,TRUE,Cash
8935,Coffee,Takeaway,7/26/2023,2,2,TXN_2389320,TRUE,Cash
8936,Coffee,Takeaway,07-03-2023,1,2,TXN_8423155,FALSE,Cash
8937,Sandwich,Takeaway,11/25/2023,2,4,TXN_6053617,TRUE,Credit Card
8938,Tea,Takeaway,08-07-2023,4,5,TXN_8384372,TRUE,Digital Wallet
8939,Salad,In-store,7/31/2023,1,5,TXN_3426338,TRUE,Cash
8940,Juice,Takeaway,3/22/2023,2,3,TXN_4581359,TRUE,Credit Card
8941,Salad,Takeaway,5/31/2023,4,5,TXN_3561451,FALSE,Credit Card
8942,Sandwich,In-store,10-02-2023,2,4,TXN_7768989,TRUE,Cash
8943,Tea,Takeaway,6/25/2023,2,5,TXN_5963316,FALSE,Credit Card
8944,Coffee,Takeaway,4/24/2023,5,2,TXN_4265942,FALSE,Cash
8945,Cookie,In-store,7/21/2023,5,1,TXN_6014389,TRUE,Credit Card
8946,Cookie,Takeaway,2/25/2023,2,1,TXN_7358729,FALSE,Cash
8947,Sandwich,In-store,5/26/2023,3,4,TXN_9815521,FALSE,Credit Card
8948,fresh juice,In-Store,11/17/2023,2,2,TXN_8325221,TRUE,Credit Card
8949,Cake,Takeaway,3/28/2023,3.027276415,3,TXN_8267031,TRUE,Cash
8950,Tea,Takeaway,4/13/2023,2,5,TXN_1950187,TRUE,Credit Card
8951,Salad,In-Store,3/30/2023,2,5,TXN_9518691,FALSE,Credit Card
8952,Smoothie,Takeaway,09-01-2023,1,3.394257204,TXN_3612790,TRUE,Cash
8953,Salad,Takeaway,08-04-2023,3,5,TXN_5436816,FALSE,Credit Card
8954,Sandwich,Takeaway,09-04-2023,2,4,TXN_7896586,TRUE,Credit Card
8955,Smoothie,In-store,4/14/2023,5,4,TXN_5835004,FALSE,Credit Card
8956,Sandwich,Takeaway,06-01-2023,3,4,TXN_3774886,FALSE,Cash
8957,Salad,In-store,04-10-2023,1,5,TXN_5950951,FALSE,Credit Card
8958,Juice,Takeaway,8/17/2023,4,3,TXN_3918096,FALSE,Cash
8959,Juice,Takeaway,8/17/2023,1,3,TXN_2786231,TRUE,Cash
